text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted
RT @ShefVaidya: When was the last time you saw Naveen Patnaik or Chandrababu Naidu being interviewed on BBC or NDTV on #DeMonetization?,False,0,,2016-11-23 17:52:38,False,,8.014836121471836e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sainath_kits,391,True,False
RT @rishibagree: A Housewife's view on #demonetization https://t.co/nFwuiZUJOD,False,0,,2016-11-23 17:51:00,False,,8.014831994780549e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sainath_kits,114,True,False
"RT @ItzCash: @suryanavin MD ItzCash , was live on ET talking about the impact of #Demonetization towards digitization in India.
https://t.c",False,0,,2016-11-23 17:50:54,False,,8.014831740227706e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SuryaNavin,5,True,False
RT @MinhazMerchant: Difficult to verify but if true points to orchestrated campaign to discredit #demonetization with paid fear-mongers htt,False,0,,2016-11-23 17:50:26,False,,8.014830581718917e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sainath_kits,1057,True,False
"RT @jay_ambadi: L&amp;T is retrenching 14000 employees. 
Hope none of the supporters of #Demonetization are included!",False,0,,2016-11-23 17:49:31,False,,8.014828270238065e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AtheistDevil,5,True,False
"RT @rishibagree: This is exactly how some people behaving on #demonetization 

Since Modi Did it lets oppose it
If Sonia Gandhi have done i",False,0,,2016-11-23 17:48:33,False,,8.014825852557761e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sainath_kits,120,True,False
"RT @JasBJP: Today I delivered a speech on various issues including #BlackMoney n #demonetization at @BJPKonnagar
@narendramodi @AmitShah @s",False,0,,2016-11-23 17:48:26,False,,8.014825557656945e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JasBJP,8,True,False
RT @jamewils: Economy and cost of #Demonetization! https://t.co/YwAO2MES5G,False,0,,2016-11-23 17:48:15,False,,8.014825095317587e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PriyabrataT,2,True,False
RT @ShefVaidya: NO. @MamtaOfficiaI will say this fire was caused because of #DeMonetization and @narendramodi is responsible! https://t.co/,False,0,,2016-11-23 17:47:13,False,,8.014822480965796e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sainath_kits,91,True,False
"RT @sandipsabharwal: Most people are with you @narendramodi on #Demonetization
Pl run a poll on where citizens face most harassment in the",False,0,,2016-11-23 17:46:18,False,,8.014820163738868e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anurag29,12,True,False
RT @JLLIndia: #Demonetization's Impact On the #India #Retail sector - Re-Tales by Pankaj Renjhen | ET Retail https://t.co/aVcYTIhdtH,False,0,,2016-11-23 17:46:07,False,,8.014819704965857e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",maitrishah2104,2,True,False
RT @aartic02: A World Economist is Rubbishing #Demonetization in India and mind it he doesn't have to score Brownie Points in Indian Politi,False,0,,2016-11-23 17:43:48,False,,8.014813890906195e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sharadg287,221,True,False
@YRDeshmukh Yes. We should always rely on private psephologists/agencies . Always reliable.@realDonaldTrump can vouch for it.#demonetization,False,0,YRDeshmukh,2016-11-23 17:40:12,False,8.014430830282015e+17,8.014804839891393e+17,103849564.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DeepuBajrangi,0,False,False
"RT @AmitDhiman_: #Demonetization is the 2nd word trending after #Intolerance. Thanks Pappu, Kejri, Mamta. #VishalJanSabha #KhulkeDulke #Ind",False,0,,2016-11-23 17:39:57,False,,8.014804176394199e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vipan2u,8,True,False
"RT @r_raghuraj: Today I saw 200 black money hoarders out of 125 crore
standing in ques outside Parliament against
#Demonetization https://t",False,0,,2016-11-23 17:39:44,False,,8.014803667039681e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sunilaol2305,2,True,False
"RT @SharmaKhemchand: 2day #namovolunteers had meeting with @malviyamit ji over #demonetization, decided 2 expose opposition by
#<U+0938><U+093E><U+0930><U+0947>_<U+091A><U+094B><U+0930>_<U+092E>",False,0,,2016-11-23 17:39:40,False,,8.014803480769495e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KapilGurjarBJP,27,True,False
Exceptional response by the people in support of #Demonetization https://t.co/AntAlYTwYO,False,0,,2016-11-23 17:39:07,False,,8.014802080122963e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",siddromi,0,False,False
"RT @tweepul: Even if you're 100% white money &amp; even if you're unaffected, this #demonetization move has given a lot of folks a reason to pa",False,0,,2016-11-23 17:38:21,False,,8.014800166303988e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rrtwts,48,True,False
"Mr.Dust-o-bin of TMC to release Mamta App world wide,to look after #demonetization support.  

@quizderek @Goldenthrust",False,0,,2016-11-23 17:38:09,False,,8.014799677793524e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jain_Sahab2016,0,False,False
RT @TalkOrTweets: #Demonetization Now affecting even the dumb rich ...who now have to use public transport https://t.co/8RW0WZat3o,False,0,,2016-11-23 17:36:50,False,,8.014796356577524e+17,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",brijwhiz,1,True,False
"Cousin fired 27 staff today with a promise 2 rehire in 6 months.Says no new orders + no cash to pay them .Heartbreaking.

#Demonetization",False,1,,2016-11-23 17:36:49,False,,8.014796316689121e+17,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Vipul_88,3,False,False
"I thought only black money holder wud hate demonetization.
No there r many, we cal them by many names like C#%, l#$, etc etc
#demonetization",False,0,,2016-11-23 17:36:47,False,,8.014796213593702e+17,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",soaddictedto,0,False,False
.@suraj_agarwal_ more bhakt abuse more Modi reduce #demonetization open pandora box everyone knows Modi has no brain everything go in drain,False,0,suraj_agarwal_,2016-11-23 17:36:37,False,8.014787668328653e+17,8.014795797978522e+17,2549309647.0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Mohitmsood,0,False,False
"How can a #PM who can't even #control his #emotions, #control an #entire #nation! #Demonetization #NotADefaulter #PMModi #NotProCongress! <ed><U+00A0><U+00BE><ed><U+00B4><U+0090><ed><U+00A0><U+00BD><ed><U+00B8><U+0092>",False,0,,2016-11-23 17:36:37,False,,8.014795795545619e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ANI_cdote,0,False,False
"RT @RoflGandhi_: No issues with #demonetization, my maid's son exchanged money in just 15 mins, that too when she doesn't have a son and I",False,0,,2016-11-23 17:34:16,False,,8.014789902298849e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",viksbhatt,1010,True,False
.@RajanAnandan would be interesting to look at this research again in light of #demonetization.. A real #blackswan! https://t.co/cVUn1WF4IS,False,0,,2016-11-23 17:33:24,True,,8.014787723188716e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",adisave,0,False,False
#Demonetization Is Disaster!  @naam_pk,False,4,naam_pk,2016-11-23 17:33:12,False,8.014765185516339e+17,8.014787203641713e+17,4665023062.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AAPVind,7,False,False
"Things are very fast getting back to normal. No long queues in Bhopal banks and ATMs anymore.
#DeMonetization",False,0,,2016-11-23 17:32:21,False,,8.014785076122707e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AmanTainguria22,0,False,False
@ArvindKejriwal @AamAadmiParty how you guys reached 8 lakh ghotala in #Demonetization process. Pls explain the number @TimesNow,False,0,ArvindKejriwal,2016-11-23 17:32:14,False,,8.014784780548179e+17,405427035.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Devtech11,0,False,False
"World is full of #smart #people
#demonetization https://t.co/JTLnZ8hD2d",False,0,,2016-11-23 17:32:03,False,,8.014784305712988e+17,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",balramkverma,0,False,False
RT @mrpatel1954: #Demonetization has long term benefits. Pain now is temporary. Let us help #nation to make #India #corruption free.,False,0,,2016-11-23 17:31:04,False,,8.014781855778079e+17,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",maniram50,17,True,False
"RT @Savitri4Ever: Wow! #Demonetization Survey Response: 5 Lakh citizens in little over 24 hrs!
Participate now!
https://t.co/pwVrLD6tSg
via",False,0,,2016-11-23 17:30:36,False,,8.014780661867846e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Savitri4Ever,1,True,False
RT @ajit_ranade: Not surgical strike. It's the nuclear button. This is Modi's Pokhran. Kudos #demonetization,False,0,,2016-11-23 17:29:28,False,,8.014777808692346e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",preetamks,441,True,False
"RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",False,0,,2016-11-23 17:29:22,False,,8.014777564376269e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",astro121995,954,True,False
"Amazing how videos showing ppl happy with #demonetization end up as mobile forwards, unhappy videos land on @sardesairajdeep tl #prestitutes",False,0,sardesairajdeep,2016-11-23 17:28:46,False,8.012730778836705e+17,8.014776052035789e+17,56304605.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HailYoda,0,False,False
"Rahul Gandhi-'PM favours Rich people',@OfficeofRG who do u think Peons and sarkari babu are? #Demonetization",False,0,,2016-11-23 17:28:28,False,,8.014775292362138e+17,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",pragya_9,0,False,False
"#Demonetization modi ji just like your survey,mrs. clinton  was also winning the elections in all the surveys!",False,0,,2016-11-23 17:27:56,False,,8.014773972416266e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",astro121995,0,False,False
RT @MDiplomacyWORLD: Acid test for #Modi and #BJP: #Demonetization hits #Indian life #India #banking #SouthAsia https://t.co/394uVTOM2l,False,0,,2016-11-23 17:27:34,False,,8.014773047907738e+17,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",presscode,3,True,False
RT @RealHistoryPic: Can't say anything about Productivity but Creativity has increased after #Demonetization.(2016) https://t.co/0fMh3UMbVq,False,0,,2016-11-23 17:27:19,False,,8.014772415741377e+17,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",ZedLens,1158,True,False
Acid test for #Modi and #BJP: #Demonetization hits #Indian life #India #banking #SouthAsia https://t.co/394uVTOM2l,False,0,,2016-11-23 17:26:38,False,,8.014770702200422e+17,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MDiplomacyWORLD,3,False,False
"Post the #Indian currency #Demonetization move, #BJP or #Modi has garnered a huge base of #Foes and #Psychopaths... https://t.co/AZ4QUvkptF",False,0,,2016-11-23 17:24:36,False,,8.01476556841427e+17,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",ISupportILP,0,False,False
"So this is what #Demonetization has done (aside killing over 55 people).
#CashRush #BlackMoney https://t.co/ybgj19WYpo",False,0,,2016-11-23 17:23:50,False,,8.014763629807534e+17,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",dinjalfeed,0,False,False
Reduce the perks &amp; benefits of all MP's and MLA's by 50% . #demonetization,False,0,,2016-11-23 17:23:36,False,,8.014763067684947e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WITTYCUPID,0,False,False
"The only thing I have gained from Modi's #demonetization is one addiction to my Hindi vocabulary. I now know the meaning of ""bewafa"".
#India",False,0,,2016-11-23 17:23:11,False,,8.014762016676413e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cheesionette,0,False,False
@ArvindKejriwal  kindly bring your application for real survey on #demonetization to know actual truth how unhappy people are..,False,0,ArvindKejriwal,2016-11-23 17:22:01,False,,8.01475907101696e+17,405427035.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shakeeb_a_khan,0,False,False
"RT @FTIIndia: What is the impact of #Demonetization on various sectors like Real Estate, Consumption, Banks.
Read our views here - https://",False,0,,2016-11-23 17:20:34,False,,8.01475541140439e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rajengg08,1,True,False
"RT @FTIIndia: How will inflation and interest rates react to #Demonetization? 
Read our views here - https://t.co/kFCVgHbNdL https://t.co/M",False,0,,2016-11-23 17:19:34,False,,8.01475290589438e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rajengg08,1,True,False
@muglikar_  SBI slashes bulk deposit term deposit rates drastically. CASHualty of #demonetization?,False,0,muglikar_,2016-11-23 17:19:12,False,8.014729904960635e+17,8.014751986417828e+17,2877839294.0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",singhdds,0,False,False
"RT @centerofright: Interesting results from @narendramodi APP poll on #DeMonetization - It is still open , Please participate https://t.co/",False,0,,2016-11-23 17:18:59,False,,8.014751439145614e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",souravt5656,21,True,False
RT @Ra_THORe: #Demonetization #IndiaFightsCorruption Immense courage needed to take such a momentous decision @arunjaitley @narendramodi @P,False,0,,2016-11-23 17:18:13,False,,8.01474951215579e+17,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RANJANRAJIND,43,True,False
"The Modi app on #DeMonetization proves once again that the govt is totally indifferent to the mounting misery and hardship of the people.""",False,0,,2016-11-23 17:17:41,False,,8.014748161592197e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aniket_nemad,0,False,False
"RT @RealZaidHamid_: #DemonetizationMythsBusted
Anyone dying within 20 km radius of bank is coz of #Demonetization and Modi is directly resp",False,0,,2016-11-23 17:16:33,False,,8.014745302627205e+17,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rishabh_arya95,68,True,False
